"Time","GSR","BP","VAS"
758,13.7682,2.4113,-0.5425
759,14.6323,-3.2656,-0.4743
760,14.7334,2.8097,-0.5516
761,14.2368,-1.5115,-0.5849
762,13.9688,2.71,-0.584
763,13.6952,1.6082,-0.5822
764,13.5514,-0.0854,-0.5812
765,13.5235,-2.3758,-0.5803
766,12.9335,3.6316,-0.5782
767,13.2397,-2.4376,-0.5795
768,13.2545,3.4403,-0.5781
769,13.3768,-1.8956,-0.5826
770,13.7946,3.0288,-0.5808
771,12.7282,-2.8854,-0.583
772,12.556,-3.344,-0.5791
773,12.8442,-0.1401,-0.5825
774,14.5543,-16.7545,-0.5814
775,9.6782,2.5406,-0.5815
776,9.2369,-0.398,-0.5811
777,31.7207,0.1206,-0.5824
778,20.0508,-4.7974,-0.5795
779,-1.0127,9.3894,-0.5809
780,-8.8699,5.8715,-0.5738
781,0.6541,-1.5985,-0.5791
782,5.4401,2.8582,-0.5825
783,7.7474,1.204,-0.583
784,9.6596,7.2458,-0.5816
785,10.9334,-0.5335,-0.5801
786,11.4712,3.5529,-0.5788
787,11.6412,-2.538,-0.5774
788,12.0753,-1.9426,-0.5802
789,12.2308,0.7213,-0.5775
790,11.969,5.234,-0.58
791,11.8515,-3.4715,-0.5815
792,11.7015,3.4713,-0.58
793,11.2731,-2.7352,-0.5766
794,10.689,3.7174,-0.5793
795,10.4182,-1.7613,-0.577
796,10.3388,2.6372,-0.5773
797,10.0311,-0.5626,-0.5766
798,9.7231,-2.4833,-0.5778
799,9.517,-1.0591,-0.5743
800,9.2558,2.9959,-0.5773
801,9.1323,-1.9201,-0.5784
802,9.3133,3.5953,-0.5789
803,9.3368,-0.261,-0.577
804,9.1679,-2.4605,-0.5769
805,8.9069,2.6245,-0.5764
806,8.8164,5.0034,-0.5733
807,9.1396,-3.53,-0.5793
808,9.7161,-4.9486,-0.576
809,9.8945,-4.5752,-0.5772
810,10.6055,-2.8905,-0.5763
811,10.6231,-0.1388,-0.5762
812,10.2599,-0.411,-0.5705
813,9.8151,2.5884,-0.5728
814,9.3187,-0.6237,-0.5762
815,8.9833,1.7477,-0.5763
816,8.9167,-2.3835,-0.5796
817,8.6141,-0.1129,-0.5761
818,8.1649,2.3162,-0.5779
819,7.9758,-1.9199,-0.5756
820,7.813,3.3527,-0.5792
821,7.7393,-0.7471,-0.5744
822,7.6295,-0.0445,-0.5739
823,7.5077,1.9059,-0.5719
824,7.2245,-2.019,-0.5747
825,6.9003,6.2709,-0.5745
826,6.442,-0.9279,-0.5766
827,6.1867,-0.9074,-0.5729
828,6.0509,1.4662,-0.5726
829,6.0209,-2.144,-0.5715
830,6.2454,4.4194,-0.5707
831,6.3794,-3.3328,-0.5696
832,6.311,1.1659,-0.5724
833,6.3048,0.2167,-0.5761
834,6.2783,-3.4763,-0.5739
835,6.1881,3.3102,-0.5727
836,6.427,-2.4781,-0.5722
837,6.623,-2.3187,-0.572
838,6.5995,3.7251,-0.5696
839,6.362,-2.8022,-0.5722
840,6.1296,5.5685,-0.5707
841,6.0913,-3.3546,-0.5763
842,6.1422,1.6203,-0.5764
843,6.1365,-1.597,-0.5759
844,6.175,-3.1446,-0.5746
845,5.605,3.4292,-0.5725
846,5.5004,-0.2311,-0.5726
847,5.5836,5.2497,-0.5762
848,5.6986,-3.8258,-0.577
849,5.3664,4.6245,-0.5792
850,5.4693,-4.4498,-0.5788
851,5.8361,2.9507,-0.5799
852,5.8383,-4.5384,-0.5782
853,5.3988,-1.678,-0.5807
854,5.0814,1.0447,-0.5801
855,4.7666,-1.9871,-0.5793
856,4.6602,2.7394,-0.5784
857,4.9133,-1.3449,-0.5812
858,5.0837,4.5116,-0.5796
859,5.2993,1.4457,-0.5833
860,5.4002,0.8985,-0.5846
861,5.9888,-4.9318,-0.5827
862,6.4599,2.7544,-0.5836
863,6.5983,-2.2115,-0.5864
864,6.39,5.9363,-0.5838
865,6.0163,-3.6034,-0.5839
866,5.6761,-2.4742,-0.5791
867,5.3017,2.6686,-0.581
868,5.0021,-2.5783,-0.5792
869,4.7301,3.1538,-0.5779
870,4.6281,-1.862,-0.5771
871,4.3966,3.1357,-0.5779
872,4.1295,-3.2026,-0.5813
873,4.168,3.6308,-0.5831
874,4.4006,-2.8969,-0.5807
875,4.6197,3.0732,-0.5794
876,4.8383,-4.5652,-0.5791
877,4.8503,2.4372,-0.5797
878,4.6735,-2.5884,-0.5799
879,4.5516,-2.7104,-0.5791
880,4.3249,3.102,-0.5791
881,4.115,-1.5524,-0.5807
882,3.9959,-1.7703,-0.5823
883,3.8734,3.9389,-0.5832
884,3.7355,-2.0308,-0.5817
885,3.7717,4.2746,-0.582
886,4.0115,-2.9949,-0.5793
887,4.1821,5.0261,-0.5839
888,4.0794,-2.1075,-0.5872
889,4.2339,0.0643,-0.5806
890,4.4975,-1.3192,-0.5817
891,4.9494,-4.2125,-0.5794
892,5.6836,0.3147,-0.5823
893,5.7149,-2.889,-0.5771
894,5.4943,2.3384,-0.5754
895,5.2413,-1.3403,-0.577
896,5.094,2.8978,-0.579
897,4.8665,-1.9244,-0.5785
898,4.4989,4.203,-0.5779
899,4.1161,-2.7373,-0.5783
900,4.038,0.5449,-0.5782
901,3.7883,0.7065,-0.5785
902,3.5828,-1.9787,-0.5779
903,3.4328,2.4499,-0.5794
904,3.3371,-2.6949,-0.5812
905,3.5388,2.3338,-0.5823
906,3.6232,-1.5214,-0.5781
907,3.4602,1.5792,-0.5808
908,3.324,-1.8258,-0.5787
909,3.3037,-2.832,-0.5793
910,3.2696,3.696,-0.5777
911,3.4401,-1.3596,-0.5808
912,3.9461,1.9957,-0.5755
913,4.451,-1.1222,-0.5813
914,4.8013,2.7256,-0.5825
915,5.2352,-1.3608,-0.5798
916,5.2262,-2.3467,-0.5784
917,4.9078,3.1447,-0.5777
918,4.4379,-0.7657,-0.5762
919,4.106,-1.7514,-0.5775
920,3.8427,3.6232,-0.5745
921,3.5308,-0.1931,-0.5771
922,3.2415,-1.3125,-0.5804
923,3.4237,3.6743,-0.576
924,3.9319,-1.5292,-0.5744
925,3.922,-1.6988,-0.5736
926,3.7311,3.6194,-0.575
927,3.4239,-2.451,-0.5766
928,3.5047,3.2009,-0.5821
929,4.1,-1.7542,-0.578
930,4.4143,-2.5604,-0.5802
931,4.479,5.4342,-0.5769
932,4.5679,-2.7129,-0.5788
933,4.3949,3.0058,-0.5757
934,4.7292,-4.6123,-0.5724
935,5.1569,4.0862,-0.5726
936,5.8313,-2.7024,-0.5744
937,6.0902,-1.62,-0.5763
938,5.6073,1.7684,-0.5768
939,5.1558,-2.9658,-0.5764
940,4.7734,4.723,-0.5752
941,4.5268,-1.9148,-0.5783
942,4.306,3.5359,-0.5738
943,4.0772,-2.3103,-0.5756
944,3.7642,3.5131,-0.5782
945,3.4476,-2.8794,-0.5756
946,4.5972,4.3592,-0.5762
947,5.3479,-0.1589,-0.5763
948,4.7484,3.1555,-0.5784
949,5.3126,-2.194,-0.5788
950,5.5737,4.2399,-0.5781
951,7.0736,-3.1107,-0.5758
952,8.7165,-0.864,-0.58
953,9.7424,-1.0457,-0.5783
954,10.1651,1.5544,-0.5786
955,10.1716,-3.236,-0.5794
956,10.6914,2.5503,-0.58
957,11.0674,-3.198,-0.575
958,10.5517,-0.073,-0.5791
959,9.7588,-1.7553,-0.577
960,10.1975,2.1573,-0.5803
961,11.2343,-1.0085,-0.5813
962,11.9995,1.9861,-0.5804
963,11.7952,-0.0183,-0.5809
964,12.7004,-3.3576,-0.58
965,13.1253,-0.2634,-0.5803
966,12.907,0.8975,-0.5807
967,13.5514,-2.0076,-0.5809
968,14.5751,2.0528,-0.5791
969,15.1356,1.2447,-0.5782
970,15.7844,-2.5315,-0.5798
971,16.9942,-2.0561,-0.5773
972,17.5548,-1.993,-0.5784
973,17.8926,-0.7597,-0.5799
974,17.9227,8.4087,-0.5805
975,17.2067,11.0525,-0.5768
976,17.722,3.9779,-0.5761
977,18.2231,-3.821,-0.5779
978,16.6306,2.1191,-0.5746
979,16.2232,-2.4739,-0.5737
980,16.0335,-1.9833,-0.5732
981,16.1621,5.0458,-0.5761
982,15.65,-0.933,-0.5733
983,14.7696,-0.8924,-0.5727
984,13.9519,-1.9665,-0.5764
985,13.446,4.3562,-0.5733
986,12.9711,-0.7428,-0.5765
987,12.5244,-2.7258,-0.5744
988,12.046,5.8914,-0.5752
989,11.6857,-2.8294,-0.5792
990,11.5526,3.0794,-0.5759
991,11.1954,-1.9697,-0.5775
992,11.0306,-0.0553,-0.5822
993,11.3948,-0.452,-0.5791
994,11.2113,1.2506,-0.5784
995,11.6642,-2.7683,-0.578
996,12.6951,1.809,-0.5787
997,12.7371,-2.5353,-0.5771
998,12.1211,-18.3283,-0.5751
999,12.3294,21.1464,-0.5764
1000,12.3175,3.3982,-0.5741
1001,11.6041,-2.6407,-0.5696
1002,11.1478,-3.3117,-0.5739
1003,11.2057,2.3353,-0.5727
1004,11.5642,-2.8161,-0.5702
1005,11.2373,5.2522,-0.5727
1006,10.8139,-2.112,-0.5713
1007,10.7649,3.7633,-0.5729
1008,11.2315,-2.7334,-0.5739
1009,11.6391,-3.3719,-0.5783
1010,11.5439,1.6264,-0.5787
1011,10.8083,-0.2614,-0.5797
1012,10.65,-1.3401,-0.5801
1013,10.4502,4.0876,-0.578
1014,10.1747,-1.9052,-0.582
1015,10.0359,3.9801,-0.5807
1016,10.6174,-3.7482,-0.5795
1017,10.8402,-0.7188,-0.5825
1018,10.5895,-1.2168,-0.5824
1019,10.0519,-3.0624,-0.5794
1020,9.6451,3.0005,-0.584
1021,9.5296,-1.6041,-0.5793
1022,9.5868,-1.8021,-0.5778
1023,9.4068,3.3465,-0.5806
1024,9.7606,-2.0868,-0.5788
1025,9.5218,-1.1553,-0.5836
1026,9.0464,0.8267,-0.5827
1027,9.3101,-2.1119,-0.5828
1028,9.4691,2.4117,-0.5855
1029,9.7868,-1.9686,-0.5825
1030,10.2139,-1.1999,-0.5795
1031,10.1307,3.3671,-0.5855
1032,9.7039,-2.2685,-0.5846
1033,9.7398,-0.9927,-0.5844
1034,9.7436,3.5532,-0.5834
1035,9.542,0.008,-0.5818
1036,9.6254,-1.1928,-0.5855
1037,9.4487,2.9108,-0.5873
1038,9.0413,-0.406,-0.5888
1039,8.9713,-1.6056,-0.59
1040,9.1726,-3.4358,-0.5879
1041,9.0042,3.1174,-0.5863
1042,8.7679,-1.7262,-0.5888
1043,8.6704,3.4079,-0.5863
1044,8.4176,-0.9746,-0.5833
1045,8.1517,-1.7455,-0.5829
1046,7.81,0.2911,-0.582
1047,7.7554,0.4765,-0.5831
1048,7.6888,-1.9853,-0.5855
1049,7.4436,2.4279,-0.5833
1050,7.2863,0.5867,-0.5846
1051,7.2394,-1.5029,-0.5873
1052,7.2635,3.5948,-0.5868
1053,7.4521,-1.4168,-0.5839
1054,7.5923,-2.3418,-0.5827
1055,7.6148,3.5014,-0.5828
1056,7.9469,0.3491,-0.5866
1057,8.947,1.3713,-0.582
1058,10.1967,-4.2915,-0.5824
1059,10.7447,-1.474,-0.5846
1060,10.5792,-1.8218,-0.5821
1061,10.1341,-2.7085,-0.5839
1062,9.722,-1.1522,-0.5845
1063,9.4908,-0.7934,-0.5873
1064,9.4134,2.7343,-0.5859
1065,9.0949,-0.3108,-0.5859
1066,9.6825,4.0499,-0.5837
1067,10.6263,0.6186,-0.5754
1068,10.993,-5.1622,-0.503
1069,11.5534,-0.0628,-0.6124
1070,11.4874,1.6612,-0.6449
1071,10.8886,0.8766,-0.6456
1072,11.5385,-2.6471,-0.6461
1073,10.8852,1.8677,-0.6437
1074,10.6242,-8.7901,-0.6443
1075,11.2662,6.5439,-0.6435
1076,10.6681,0.2567,-0.6425
1077,10.2711,0.5446,-0.6485
1078,10.1532,-1.3136,-0.6419
1079,9.8789,-1.4903,-0.6428
1080,9.5142,0.4514,-0.6436
1081,9.4355,-1.2019,-0.6432
1082,10.2508,-0.0584,-0.6434
1083,10.8711,-0.4377,-0.6448
1084,10.5197,-0.6091,-0.6416
1085,9.9724,3.263,-0.6443
1086,10.0225,-1.3164,-0.6407
1087,10.7828,-1.4732,-0.6422
1088,10.8012,3.6572,-0.6405
1089,10.438,-0.9286,-0.6466
1090,9.9087,0.273,-0.6435
1091,9.9927,-0.494,-0.6434
1092,10.2085,-0.3284,-0.6414
1093,9.6266,0.5708,-0.642
1094,9.2932,-1.1424,-0.6386
1095,9.5676,-1.1381,-0.6386
1096,9.4634,2.0187,-0.64
1097,8.9862,-1.3801,-0.6376
1098,8.5386,1.9403,-0.638
1099,8.3992,0.6832,-0.6355
1100,8.2422,-1.052,-0.6393
1101,8.0877,3.9882,-0.6408
1102,8.2779,-1.7947,-0.6426
1103,8.2516,-1.0945,-0.6437
1104,8.7167,0.5935,-0.641
1105,8.9976,-0.2406,-0.6392
1106,8.6087,-0.0229,-0.6346
1107,8.8853,-0.1842,-0.6359
1108,9.0944,1.8541,-0.6362
1109,9.4067,-2.0674,-0.6368
1110,8.6691,3.6951,-0.6364
1111,9.0155,-1.7187,-0.6376
1112,9.0979,-1.4785,-0.6375
1113,9.308,0.1849,-0.6386
1114,9.5532,0.5948,-0.6358
1115,8.6281,-0.779,-0.6395
1116,8.6819,2.749,-0.6391
1117,9.7194,-1.9301,-0.6378
1118,11.403,-0.9021,-0.635
1119,13.0138,-0.2488,-0.6373
1120,13.2453,-2.2343,-0.6346
1121,13.2476,-1.26,-0.637
1122,12.86,-1.3811,-0.6375
1123,11.8931,-0.6636,-0.6332
1124,12.2089,1.2921,-0.6365
1125,12.6403,0.2101,-0.6394
1126,12.8774,-1.0731,-0.6422
1127,13.8473,1.8704,-0.6429
1128,14.083,-1.4834,-0.6413
1129,14.3107,0.7337,-0.6405
1130,14.4369,0.2138,-0.562
1131,14.5349,-1.1802,-0.5469
1132,14.8787,-1.7341,-0.5615
1133,14.9181,1.8541,-0.5641
1134,15.1466,-0.8155,-0.5866
1135,14.7731,0.7808,-0.5867
1136,13.8464,1.9598,-0.5838
1137,14.0407,-0.6539,-0.5806
1138,13.9457,-1.123,-0.5806
1139,13.9417,3.0548,-0.5786
1140,13.3213,-0.9783,-0.5787
1141,13.4832,-0.63,-0.5788
1142,13.683,0.0158,-0.5827
1143,14.4618,-0.4437,-0.582
1144,13.7755,-1.6424,-0.5806
1145,13.1152,1.7423,-0.5848
1146,13.0539,-1.3823,-0.5821
1147,12.9863,-0.9723,-0.5804
1148,13.4057,1.7175,-0.5837
1149,14.0406,-0.8073,-0.5807
1150,13.6321,1.2928,-0.5838
1151,13.0871,-0.0869,-0.5842
1152,13.3791,-1.2371,-0.5846
1153,13.406,1.8457,-0.5834
1154,12.9779,-1.1601,-0.5832
1155,12.8296,4.1002,-0.5827
1156,12.7061,-1.9826,-0.584
1157,12.3147,4.8777,-0.5862
1158,12.0761,-3.3491,-0.5845
1159,12.59,2.5218,-0.5857
1160,12.8106,-1.779,-0.5879
1161,13.0138,3.624,-0.5887
1162,13.6468,-2.2195,-0.5868
1163,14.5027,1.5976,-0.5855
1164,14.6656,-2.0806,-0.5847
1165,13.8936,1.4856,-0.584
1166,13.0921,-2.8295,-0.5829
1167,12.7546,0.6859,-0.5834
1168,13.5985,-2.8447,-0.584
1169,13.9346,-1.1214,-0.5862
1170,14.1438,-1.5306,-0.5867
1171,13.2091,1.2902,-0.5856
1172,12.7951,-0.9556,-0.5865
1173,12.5426,0.1292,-0.5817
1174,12.8617,-0.2091,-0.5804
1175,13.537,-1.8344,-0.5786
1176,14.1358,2.576,-0.5783
1177,14.3697,1.6889,-0.5796
1178,14.5709,0.1331,-0.5829
1179,13.8314,-2.1098,-0.5824
1180,12.9198,1.9071,-0.5821
1181,12.4909,0.3711,-0.5824
1182,12.4897,0.6261,-0.5838
1183,12.2171,2.9248,-0.5846
1184,11.7968,-1.6848,-0.5826
1185,11.4347,2.8603,-0.585
1186,11.0938,-2.1028,-0.583
1187,10.7451,0.3534,-0.5828
1188,10.5318,0.8117,-0.5802
1189,10.3245,-2.8549,-0.5827
1190,10.0581,2.8968,-0.5818
1191,9.8318,-1.5386,-0.5819
1192,9.5675,2.3647,-0.58
1193,9.4029,-2.7745,-0.5789
1194,9.2562,2.9657,-0.579
1195,9.0762,-2.5551,-0.5806
1196,8.8794,2.6691,-0.582
1197,8.7167,-2.0706,-0.5793
1198,8.9034,-0.1216,-0.5765
1199,9.2663,0.6457,-0.5763
1200,10.0656,-3.4261,-0.5792
1201,10.4841,2.6823,-0.5774
1202,11.1159,-2.334,-0.5776
1203,11.1497,2.5603,-0.5742
1204,10.5775,-1.9224,-0.5753
1205,9.9179,-2.0997,-0.5765
1206,9.3273,2.5267,-0.5797
1207,9.0654,-2.167,-0.5809
1208,9.1805,-2.9992,-0.5832
1209,9.0425,2.1034,-0.5805
1210,8.6985,-1.1456,-0.5792
1211,8.3656,-1.9921,-0.5807
1212,8.3038,4.0531,-0.5806
1213,8.7723,-0.9171,-0.58
1214,8.9967,-2.0901,-0.5789
1215,8.8321,1.7964,-0.5789
1216,8.9929,-1.1744,-0.5817
1217,9.8125,1.9859,-0.581
1218,10.4132,-1.5247,-0.581
1219,11.0038,-0.8294,-0.5814
1220,10.4025,-0.8174,-0.5786
1221,9.9533,3.0177,-0.5822
1222,10.2425,-2.1253,-0.5837
1223,9.7427,-1.1944,-0.5825
1224,9.5098,2.0363,-0.5797
1225,8.9527,-0.8835,-0.5832
1226,8.4754,-1.8967,-0.5783
1227,8.223,1.6931,-0.5825
1228,7.8913,-1.1767,-0.5824
1229,8.0927,1.89,-0.5814
1230,9.3785,-1.5265,-0.583
1231,10.104,-1.3042,-0.5829
1232,9.5992,1.5942,-0.582
1233,8.9172,-0.0104,-0.5842
1234,8.6967,-0.1027,-0.5819
1235,8.5368,-0.1683,-0.5812
1236,8.3015,-1.0131,-0.5829
1237,8.1963,-1.4132,-0.5832
1238,8.0262,1.1457,-0.5812
1239,7.5424,0.8782,-0.5809
1240,8.5451,0.3794,-0.5802
1241,9.9174,4.287,-0.5855
1242,9.7939,-0.8443,-0.5837
1243,9.8549,-1.712,-0.5467
1244,9.9832,-1.465,-0.5872
1245,9.5821,-1.4198,-0.5864
1246,9.1772,-1.2421,-0.5843
1247,9.0089,-1.5905,-0.5858
1248,9.0193,-0.2497,-0.5813
1249,9.4632,1.1966,-0.578
1250,10.022,-0.1796,-0.5786
1251,11.1076,1.7489,-0.5767
1252,11.2288,1.4981,-0.5813
1253,11.1024,-0.6458,-0.5825
1254,11.2002,2.8425,-0.5827
1255,10.8299,-0.6844,-0.5858
1256,10.2004,-0.3171,-0.5848
1257,10.0816,-1.7821,-0.5834
1258,10.1635,1.6275,-0.5842
1259,9.9838,-1.5278,-0.5821
1260,9.8917,-1.2254,-0.5843
1261,9.6103,2.9617,-0.5822
1262,9.4678,-1.1905,-0.5842
1263,9.7023,-1.194,-0.5812
1264,10.7276,1.2627,-0.5806
1265,10.8554,-1.0612,-0.5791
1266,10.53,1.8222,-0.581
1267,10.175,-0.5257,-0.5823
1268,9.8844,-2.0989,-0.583
1269,10.646,1.4111,-0.5794
1270,12.3208,-1.5252,-0.5799
1271,13.4195,-0.5696,-0.5802
1272,13.0362,1.3689,-0.5815
1273,12.1741,-0.4533,-0.5812
1274,11.5538,-0.8648,-0.5782
1275,11.0762,3.3068,-0.5791
1276,10.8928,-0.3722,-0.5789
1277,10.5054,-1.5306,-0.5835
1278,10.0971,3.4032,-0.5821
1279,9.8853,-0.7482,-0.5782
1280,10.1018,-1.8151,-0.5771
1281,10.7064,3.5137,-0.5786
1282,10.5581,-1.4029,-0.576
1283,9.9948,4.0716,-0.5809
1284,9.5848,-1.7117,-0.5768
1285,9.2625,-1.6757,-0.5791
1286,8.9546,2.2233,-0.5817
1287,8.7047,-1.9964,-0.581
1288,8.5529,4.2544,-0.5783
1289,9.0648,-2.5607,-0.5813
1290,9.5828,2.8592,-0.5816
1291,9.6799,-2.4293,-0.5829
1292,9.812,-3.1245,-0.5808
1293,9.5953,3.2688,-0.5819
1294,9.3298,-2.0956,-0.5751
1295,9.1715,-1.702,-0.5758
1296,9.1664,-1.7499,-0.5731
1297,9.4883,0.3897,-0.5706
1298,9.6494,-2.3114,-0.5768
1299,9.8802,2.728,-0.5781
1300,11.5881,12.8749,-0.5762
1301,12.4724,-19.0816,-0.5706
1302,13.4358,-2.9959,-0.5552
1303,15.0213,2.2194,-0.5858
1304,18.0704,-1.3894,-0.6255
1305,17.7733,-1.4876,-0.6259
1306,16.2523,2.5076,-0.6256
1307,14.8719,-0.268,-0.6265
1308,14.273,1.7083,-0.6284
1309,14.5765,0.0068,-0.6274
1310,13.9785,2.4709,-0.6244
1311,13.6126,-1.3791,-0.6264
1312,13.3118,2.8896,-0.6227
1313,13.0318,-1.5576,-0.6201
1314,13.3813,0.5542,-0.6208
1315,13.2475,-0.1936,-0.6223
1316,12.9278,-1.603,-0.6197
1317,12.8677,-1.9007,-0.6242
1318,13.3805,1.9291,-0.6239
1319,14.0005,-1.3618,-0.6235
1320,14.0614,1.5169,-0.6242
1321,13.4277,-1.5512,-0.6291
1322,12.7831,-1.9687,-0.6264
1323,12.6862,3.0274,-0.6315
1324,12.405,-0.9343,-0.6312
1325,12.0165,-1.6162,-0.6303
1326,11.6488,2.5008,-0.6267
1327,11.3381,-0.9595,-0.6264
1328,11.2575,4.3449,-0.6263
1329,11.9223,-1.8893,-0.6277
1330,12.4545,2.0435,-0.6317
1331,12.1294,-2.122,-0.6284
1332,12.0896,0.4649,-0.6291
1333,12.1724,1.3301,-0.6317
1334,12.2005,-1.2036,-0.6317
1335,12.1347,-1.4539,-0.6296
1336,11.6419,4.0366,-0.6318
1337,11.7762,-3.0617,-0.6319
1338,11.5909,0.8183,-0.6327
1339,11.1375,-2.0378,-0.6325
1340,10.948,2.1882,-0.6299
1341,11.706,-2.5907,-0.6254
1342,12.6231,-2.6288,-0.626
1343,12.1768,-0.7425,-0.6277
1344,11.7559,-1.6153,-0.6238
1345,12.0689,1.3812,-0.6282
1346,12.5276,-0.5766,-0.6267
1347,12.4773,-1.4472,-0.6299
1348,11.9605,2.419,-0.6271
1349,11.3461,-0.0212,-0.6263
1350,10.9341,1.9514,-0.6265
1351,11.0957,0.1794,-0.6247
1352,11.7366,-0.1347,-0.6269
1353,12.778,-1.1294,-0.6235
1354,13.4623,1.212,-0.6239
1355,13.4015,-1.4942,-0.6238
1356,13.2805,-0.7543,-0.6215
1357,13.5069,4.1849,-0.6209
1358,14.547,-2.1952,-0.6256
1359,15.1602,-1.5077,-0.6243
1360,14.4019,1.6905,-0.6201
1361,13.7131,-0.468,-0.6209
1362,13.593,2.5619,-0.6211
1363,12.7771,-1.1326,-0.6236
1364,11.9848,2.2274,-0.624
1365,11.4836,-1.1794,-0.6259
1366,11.1842,2.5796,-0.6225
1367,10.8482,-1.7526,-0.6215
1368,10.5631,2.6445,-0.6229
1369,10.2997,-1.9053,-0.6218
1370,10.2385,3.6546,-0.6233
1371,11.0808,-2.6414,-0.6215
1372,11.4163,-2.4816,-0.6232
1373,11.1266,1.622,-0.6262
1374,11.357,-1.4632,-0.629
1375,11.8577,0.8217,-0.6285
1376,11.8231,-1.1387,-0.6263
1377,11.3646,-1.2824,-0.6292
1378,11.2315,2.0245,-0.6279
1379,11.8715,-1.2415,-0.629
1380,11.8265,1.456,-0.6253
1381,12.1261,0.3075,-0.6262
1382,11.9035,-1.916,-0.6282
1383,12.0657,0.007,-0.6275
1384,12.3873,1.2021,-0.6289
1385,14.2323,0.5705,-0.628
1386,16.9426,-2.2441,-0.634
1387,17.858,-0.3152,-0.6327
1388,18.3372,1.5969,-0.6294
1389,18.1409,1.4847,-0.6303
1390,17.3957,-0.4509,-0.6273
1391,16.2106,-1.1785,-0.6311
1392,15.0939,3.6727,-0.6286
1393,14.3401,-1.7509,-0.6277
1394,14.0026,2.8951,-0.6278
1395,14.9337,-2.0944,-0.627
1396,15.199,1.9628,-0.6279
1397,14.369,-1.6909,-0.6293
1398,13.9372,2.9373,-0.6291
1399,14.6323,-1.9435,-0.6274
1400,14.4291,-2.5657,-0.6269
1401,13.7148,2.2975,-0.6281
1402,13.2587,-1.3334,-0.6241
1403,12.868,-2.1499,-0.6232
1404,12.6488,4.8843,-0.6247
1405,12.813,-2.5996,-0.6267
1406,12.9509,3.0393,-0.6263
1407,12.7311,-2.2513,-0.6231
1408,12.4556,2.8491,-0.6234
1409,12.4251,-2.0374,-0.626
1410,14.3497,2.3115,-0.6264
1411,15.1379,-2.7448,-0.6254
1412,14.7642,1.5436,-0.6254
1413,13.9732,-1.706,-0.6248
1414,13.4015,3.4045,-0.6236
1415,13.5813,-1.9658,-0.6232
1416,13.8543,-2.5321,-0.6263
1417,13.7472,1.7456,-0.6257
1418,13.8058,1.7197,-0.6275
1419,15.5598,-1.9724,-0.6248
1420,16.3381,-3.3001,-0.6244
1421,17.6048,0.4375,-0.6252
1422,17.4201,-1.7334,-0.6277
1423,16.0116,1.5854,-0.6283
1424,15.1945,-0.2858,-0.6243
1425,14.4421,-0.5769,-0.6242
1426,13.9866,3.8387,-0.6255
1427,14.3354,-2.0804,-0.6299
1428,14.8983,-0.0899,-0.5992
1429,15.7663,0.6592,-0.6563
1430,17.2172,6.3029,-0.6859
1431,16.9817,-7.1835,-0.6935
1432,16.6033,1.9691,-0.688
1433,17.356,-2.0717,-0.6896
1434,16.5579,2.8123,-0.6892
1435,15.1589,-2.0651,-0.6876
1436,15.4758,3.4772,-0.6869
1437,15.8909,-2.7686,-0.6896
1438,16.2121,2.3551,-0.6917
1439,16.0903,-0.8474,-0.6922
1440,16.138,4.3424,-0.6944
1441,16.7426,-0.8328,-0.6896
1442,16.6045,-1.528,-0.6911
1443,16.1052,1.582,-0.6951
1444,15.3791,2.558,-0.69
1445,15.5591,-3.4153,-0.6951
1446,15.7849,2.5261,-0.6909
1447,15.2529,-2.0333,-0.6937
1448,16.3042,1.5988,-0.6932
1449,18.8295,-3.8309,-0.6954
1450,20.9445,0.1265,-0.6942
1451,20.7979,-2.7254,-0.6949
1452,21.2673,1.5983,-0.6895
1453,21.8987,1.0127,-0.6929
1454,21.4487,0.1548,-0.6937
1455,21.824,-2.1844,-0.6893
1456,22.0246,1.1848,-0.6907
1457,21.5917,4.3139,-0.6874
1458,21.1514,-2.5116,-0.6879
1459,20.8828,-0.1984,-0.6892
1460,20.5411,0.1163,-0.6879
1461,19.8815,-1.8107,-0.6912
1462,18.8366,3.798,-0.6928
1463,18.1016,-1.9213,-0.6925
1464,17.9101,4.9419,-0.6942
1465,18.7068,-2.4895,-0.6859
1466,18.5121,3.3838,-0.6932
1467,17.6532,-1.6622,-0.6936
1468,17.6189,-1.7769,-0.6859
1469,18.1971,5.7515,-0.6912
1470,17.8478,-1.4067,-0.6905
1471,17.3268,-2.5762,-0.696
1472,16.812,4.5546,-0.696
1473,16.2741,-1.7085,-0.6954
1474,15.9951,3.8053,-0.6949
1475,15.9484,-2.1026,-0.6937
1476,15.6618,-2.797,-0.6945
1477,15.2719,3.7666,-0.6926
1478,15.1431,-2.0585,-0.6931
1479,15.1662,-2.9689,-0.6931
1480,15.3273,2.886,-0.6907
1481,15.8115,-3.2878,-0.6902
1482,15.8853,6.4369,-0.6959
1483,16.3773,-3.5332,-0.6926
1484,17.767,-0.121,-0.6962
1485,17.9522,1.1245,-0.6924
1486,18.4995,-1.845,-0.6919
1487,19.5116,1.9386,-0.6921
1488,19.6695,-3.141,-0.6883
1489,19.1284,-2.5023,-0.6879
1490,18.1164,3.8852,-0.6925
1491,16.8692,-0.0163,-0.6911
1492,17.4384,1.0193,-0.6853
1493,17.606,2.7888,-0.6889
1494,17.0403,-2.1657,-0.6867
