"Time","GSR","BP","VAS"
772,11.3327,1.3028,-0.9441
773,10.6161,0.0803,-0.9477
774,10.2648,0.8416,-0.9511
775,9.8797,1.3698,-0.9488
776,9.5913,-0.0581,-0.9437
777,9.4563,1.3704,-0.941
778,9.462,0.3512,-0.9419
779,10.445,1.1818,-0.9368
780,10.6507,-0.05,-0.9392
781,10.138,0.0195,-0.9373
782,10.0134,-0.6136,-0.9373
783,10.3911,1.4318,-0.9365
784,11.7506,-0.588,-0.9403
785,11.992,-0.9225,-0.8639
786,11.6583,-0.7541,-0.865
787,11.062,-0.1037,-0.8668
788,10.5058,0.664,-0.8656
789,10.0167,-1.811,-0.863
790,9.7706,-2.0069,-0.8637
791,10.0189,0.3485,-0.8642
792,10.8795,-0.741,-0.8633
793,11.6962,0.6619,-0.8633
794,12.7893,-1.3183,-0.8641
795,12.7182,0.7256,-0.8675
796,12.222,-2.506,-0.8645
797,12.0856,2.1173,-0.8663
798,11.3471,-0.0523,-0.8642
799,11.6885,1.6187,-0.8644
800,13.5115,1.1672,-0.8609
801,12.6577,1.0746,-0.865
802,11.3998,1.1049,-0.863
803,11.35,0.5002,-0.8648
804,11.5812,1.2868,-0.8619
805,11.0674,-0.8588,-0.8625
806,10.4564,1.7007,-0.8583
807,10.052,0.9851,-0.8603
808,9.7439,0.507,-0.8586
809,9.7752,0.616,-0.8556
810,10.3877,-5.0594,-0.8591
811,10.3034,4.8538,-0.8585
812,9.8138,0.1926,-0.8579
813,9.6028,0.1211,-0.8585
814,9.5185,-0.4222,-0.8601
815,9.3732,1.7245,-0.8589
816,9.5315,0.3185,-0.8635
817,10.5378,0.8409,-0.8658
818,10.5837,-0.0035,-0.8639
819,10.0739,0.2052,-0.8654
820,9.6901,0.9169,-0.8662
821,9.5187,-1.2228,-0.8646
822,9.313,2.2611,-0.8622
823,9.2133,-1.5076,-0.8612
824,9.5865,0.7759,-0.8611
825,9.4826,-3.6393,-0.8622
826,9.2561,-0.3535,-0.8639
827,9.8543,-0.837,-0.8639
828,10.9083,0.3321,-0.861
829,12.1143,-2.2881,-0.8599
830,12.95,-2.2264,-0.862
831,12.2685,-0.12,-0.8575
832,12.2962,-1.7235,-0.8621
833,13.9508,1.3082,-0.8608
834,13.292,-0.3183,-0.8611
835,12.3637,-0.6636,-0.8596
836,12.1888,0.7338,-0.8564
837,11.6752,0.35,-0.8573
838,11.0852,0.3075,-0.8572
839,10.5647,-0.3277,-0.858
840,10.2577,-0.3372,-0.8572
841,10.0351,-1.3906,-0.8565
842,10.4546,0.2211,-0.8559
843,10.8792,0.0411,-0.8535
844,10.477,-0.0187,-0.8592
845,10.2182,1.6142,-0.8561
846,10.8275,-1.4318,-0.858
847,12.014,0.6368,-0.8596
848,13.1466,-0.6297,-0.8609
849,13.2511,-0.5242,-0.8601
850,12.1237,-0.163,-0.8604
851,11.3693,0.3574,-0.8674
852,10.8552,0.11,-0.8628
853,10.4316,-2.311,-0.8607
854,10.4068,2.4573,-0.8613
855,11.1772,0.0323,-0.8613
856,11.9682,0.1174,-0.8616
857,14.6406,-0.6079,-0.861
858,14.4754,0.0007,-0.8623
859,12.7865,-1.3387,-0.86
860,11.8289,-2.3809,-0.8602
861,11.8325,2.5962,-0.8617
862,13.045,-2.613,-0.8633
863,14.2267,1.528,-0.8669
864,13.8424,-1.0756,-0.8646
865,14.0748,0.7983,-0.8659
866,14.4811,0.058,-0.8665
867,14.7606,0.4687,-0.8626
868,13.494,0.6735,-0.865
869,12.5673,0.0203,-0.8639
870,12.719,-0.337,-0.8621
871,12.7911,0.9899,-0.8582
872,11.9573,-0.1581,-0.8597
873,11.2423,0.1976,-0.8598
874,10.8821,0.0523,-0.8603
875,10.7064,0.8028,-0.8591
876,10.5249,0.526,-0.8611
877,10.4633,0.1927,-0.8654
878,10.526,1.0519,-0.8625
879,10.324,0.1697,-0.8613
880,10.1088,-0.1754,-0.8639
881,10.1184,2.0295,-0.8631
882,10.0704,-0.3902,-0.8636
883,9.9246,0.0669,-0.8628
884,9.773,0.5549,-0.862
885,9.6216,-0.7586,-0.8594
886,9.5499,1.6807,-0.8599
887,9.9346,-0.2052,-0.8583
888,10.5268,1.576,-0.8554
889,10.9276,-0.694,-0.856
890,11.0235,-1.382,-0.8583
891,10.6619,0.3535,-0.8585
892,10.8736,-0.7514,-0.8572
893,11.3208,-0.0155,-0.8578
894,11.0093,0.0301,-0.8584
895,10.7225,1.2819,-0.8547
896,10.4915,-1.1,-0.8603
897,10.2088,-1.5965,-0.8593
898,9.984,0.2412,-0.8551
899,10.4553,0.0773,-0.8586
900,12.0312,1.1778,-0.8545
901,11.9067,7.135,-0.8552
902,11.0907,-14.7365,-0.8571
903,11.8221,22.3438,-0.8508
904,14.8005,-1.2143,-0.855
905,15.207,0.2188,-0.8533
906,15.4565,0.8994,-0.8212
907,14.6307,-1.3557,-0.913
908,14.3708,-12.9643,-0.9335
909,14.6265,4.666,-0.932
910,13.9327,-13.8662,-0.932
911,13.4696,17.8537,-0.9318
912,14.5259,0.3189,-0.9305
913,14.549,1.3244,-0.9336
914,13.6555,0.7007,-0.9326
915,13.0167,-0.5762,-0.9322
916,12.5017,-0.4979,-0.9315
917,12.1221,-0.9159,-0.9347
918,12.7834,0.4621,-0.9359
919,13.1775,1.3132,-0.9356
920,12.6223,3.7172,-0.9342
921,12.3589,0.4773,-0.9369
922,12.6252,0.1466,-0.9397
923,13.4288,-9.1592,-0.9314
924,14.0038,-2.293,-0.9333
925,14.2011,0.0651,-0.9355
926,15.4351,-0.0758,-0.9374
927,17.5378,0.2351,-0.9334
928,17.7623,-1.17,-0.9381
929,16.1348,0.7077,-0.9347
930,14.2893,0.9199,-0.9334
931,13.4157,0.0837,-0.9379
932,12.9205,1.5271,-0.9347
933,12.3864,-0.2713,-0.9349
934,12.3771,-0.902,-0.9358
935,12.4415,1.2922,-0.9352
936,12.0626,0.2109,-0.9339
937,12.2046,-3.9918,-0.9371
938,12.3501,0.7938,-0.9388
939,12.2637,-2.1712,-0.9413
940,11.9011,1.2487,-0.9392
941,11.5475,-7.6979,-0.9376
942,11.4599,8.409,-0.9357
943,11.7998,-0.2999,-0.9366
944,12.0194,0.5158,-0.9385
945,11.5616,-1.2555,-0.9334
946,11.2433,0.993,-0.9378
947,11.3554,1.9646,-0.9372
948,11.5178,-0.3218,-0.9374
949,11.2608,1.5269,-0.9373
950,11.0379,3.7488,-0.9365
951,10.7096,-0.5258,-0.9395
952,11.8259,-1.0585,-0.9348
953,13.9362,0.1946,-0.9355
954,13.6493,-5.1408,-0.9391
955,12.7275,2.5443,-0.9353
956,12.1485,-0.6586,-0.9312
957,11.7747,0.8243,-0.9359
958,11.413,0.0278,-0.9372
959,11.1617,2.3448,-0.939
960,10.9526,0.1097,-0.9352
961,10.7462,2.2091,-0.9348
962,11.5348,-0.3435,-0.9349
963,11.8631,-0.6601,-0.9341
964,11.5546,-2.7535,-0.9366
965,11.4312,0.7728,-0.9335
966,11.93,-1.6254,-0.9326
967,13.2253,0.0706,-0.9343
968,13.7126,-1.254,-0.9307
969,15.342,0.3543,-0.9339
970,17.4804,-1.1618,-0.935
971,17.8102,-1.3692,-0.9309
972,16.4314,0.5113,-0.9323
973,14.7496,-0.469,-0.9304
974,13.3844,-1.0287,-0.9335
975,12.3866,1.0151,-0.933
976,12.1374,0.0625,-0.9337
977,12.0438,1.2045,-0.933
978,12.0986,0.4426,-0.9327
979,11.8124,-0.0528,-0.9339
980,11.3035,0.476,-0.9346
981,11.1614,-0.6026,-0.9321
982,11.3139,1.2357,-0.9334
983,11.3367,-0.1162,-0.9341
984,11.7312,-7.3792,-0.9304
985,11.5201,8.849,-0.9338
986,11.5915,-0.3124,-0.937
987,11.2891,1.9263,-0.9334
988,11.3787,-0.0756,-0.9321
989,11.9801,-2.7785,-0.9311
990,11.7418,1.1165,-0.9322
991,11.574,-4.0151,-0.9303
992,12.6486,-4.9048,-0.9286
993,13.2219,5.1868,-0.9282
994,13.256,1.3951,-0.9279
995,13.6357,-1.711,-0.9286
996,14.579,1.6547,-0.9317
997,15.5282,-6.6491,-0.9352
998,14.3228,2.0633,-0.9286
999,13.0273,-1.237,-0.9311
1000,12.2454,0.6524,-0.93
1001,11.8158,1.6364,-0.9343
1002,11.8529,-0.6139,-0.9323
1003,13.2202,2.0867,-0.9309
1004,13.3118,-1.0068,-0.9308
1005,12.9465,0.5668,-0.9307
1006,12.7757,-1.5168,-0.9318
1007,12.7336,0.1646,-0.933
1008,13.0157,-1.532,-0.9277
1009,12.634,0.197,-0.9317
1010,12.0733,-0.0126,-0.9293
1011,11.7553,-0.8162,-0.9277
1012,12.0387,0.639,-0.9271
1013,12.3071,-0.7386,-0.9304
1014,13.7485,-0.5697,-0.9289
1015,14.0123,0.0697,-0.9302
1016,14.773,0.103,-0.9313
1017,14.1169,0.2867,-0.931
1018,13.3508,-0.0927,-0.9288
1019,13.9734,-1.4006,-0.925
1020,13.8801,0.4282,-0.9304
1021,13.0775,-0.4111,-0.9304
1022,12.6774,0.5486,-0.9329
1023,13.2207,0.216,-0.9332
1024,13.3061,-0.0328,-0.9309
1025,13.2759,0.3402,-0.9333
1026,13.1602,-0.0295,-0.9327
1027,12.6842,2.2507,-0.9292
1028,13.7699,-3.9902,-0.9279
1029,15.22,6.0977,-0.9283
1030,14.8965,-0.2195,-0.9284
1031,13.9438,-0.7412,-0.9255
1032,13.1265,0.1968,-0.9215
1033,14.2768,-0.5101,-0.9253
1034,16.3901,-0.2088,-0.927
1035,15.7467,-0.219,-0.9349
1036,16.8238,-0.551,-0.9309
1037,16.3231,-0.0414,-0.9324
1038,14.4848,0.1509,-0.9314
1039,13.3763,-0.2701,-0.932
1040,12.7776,0.867,-0.9318
1041,12.4498,-0.6506,-0.9277
1042,12.0232,0.9445,-0.9324
1043,11.7952,0.3366,-0.9319
1044,12.3799,-0.1392,-0.9299
1045,12.7554,1.5002,-0.9324
1046,12.2879,0.752,-0.9328
1047,11.8965,1.17,-0.9313
1048,11.5973,-0.4053,-0.933
1049,11.3587,1.0768,-0.929
1050,11.3004,0.5178,-0.9293
1051,11.365,0.0738,-0.9279
1052,11.2067,-0.3034,-0.9267
1053,11.31,-2.9689,-0.9286
1054,12.7006,3.2311,-0.9291
1055,13.4348,2.4389,-0.9315
1056,13.3503,1.4196,-0.9276
1057,12.8961,-2.9266,-0.9254
1058,12.5026,-0.0189,-0.9282
1059,13.9842,0.2383,-0.9255
1060,14.9587,0.8107,-0.9245
1061,14.95,-0.9524,-0.9249
1062,13.8741,0.8795,-0.9254
1063,13.0467,0.3819,-0.9267
1064,12.9869,2.6704,-0.9299
1065,13.5453,-0.6028,-0.9298
1066,13.0751,-0.7537,-0.9283
1067,12.5012,2.5174,-0.9323
1068,12.142,-0.0657,-0.9283
1069,11.8818,1.4025,-0.9323
1070,11.6286,-0.2858,-0.9295
1071,11.6099,-2.1449,-0.93
1072,12.0202,2.9944,-0.9316
1073,11.912,0.1455,-0.9275
1074,11.6499,0.4485,-0.927
1075,12.2429,1.7153,-0.9267
1076,14.5958,-4.186,-0.9249
1077,15.9523,2.7819,-0.9229
1078,17.0292,-2.926,-0.9209
1079,17.6192,3.4361,-0.9212
1080,15.534,-1.8998,-0.9183
1081,15.4717,2.9729,-0.9185
1082,16.8578,0.1825,-0.9207
1083,15.7576,-2.0751,-0.9168
1084,14.5616,2.3812,-0.9187
1085,15.0273,-0.7608,-0.9191
1086,14.681,-0.2547,-0.923
1087,13.9175,0.0712,-0.9274
1088,13.2703,-2.4089,-0.9206
1089,12.6158,2.1951,-0.9238
1090,12.3716,-4.0773,-0.9222
1091,13.2483,0.157,-0.9233
1092,15.2097,-1.5337,-0.9236
1093,16.0011,-1.7905,-0.9258
1094,15.7843,-0.1687,-0.9259
1095,15.6763,-2.0849,-0.9279
1096,16.253,-0.348,-0.9285
1097,16.2527,-1.6461,-0.9262
1098,15.0984,-0.1425,-0.9282
1099,14.196,-0.5845,-0.9256
1100,15.3518,0.6326,-0.9228
1101,17.2482,-0.9321,-0.9228
1102,16.7976,-0.3065,-0.8671
1103,15.6732,-1.2242,-0.965
1104,14.8264,0.7723,-0.9745
1105,14.2929,-0.2027,-0.9656
1106,13.7638,2.7708,-0.9674
1107,13.3558,0.2561,-0.9666
1108,13.687,0.8552,-0.9652
1109,13.6239,0.3575,-0.9602
1110,13.203,0.9017,-0.9624
1111,13.1409,2.1696,-0.9648
1112,13.4225,-0.3206,-0.9683
1113,13.0628,-2.2261,-0.9675
1114,12.5832,2.6902,-0.9625
1115,12.3458,-0.1564,-0.9651
1116,13.0146,1.3121,-0.9614
1117,15.2339,-0.6365,-0.9603
1118,16.7862,-2.221,-0.9597
1119,16.3987,0.3378,-0.9602
1120,15.046,-1.2939,-0.9603
1121,14.0326,-0.8481,-0.9608
1122,13.8249,0.6753,-0.9569
1123,15.358,0.6393,-0.9636
1124,15.5514,-0.2587,-0.964
1125,15.2243,1.2788,-0.9688
1126,16.1015,0.1704,-0.9693
1127,15.5395,0.5348,-0.9641
1128,14.6703,1.0801,-0.9673
1129,14.0323,-0.339,-0.9662
1130,14.8544,-0.9125,-0.9681
1131,16.7057,-0.2084,-0.9655
1132,17.7829,0.1345,-0.9626
1133,16.6987,-0.8422,-0.9639
1134,15.1553,-0.3514,-0.9666
1135,15.14,2.0139,-0.9673
1136,14.5818,-0.4768,-0.9659
1137,13.8944,0.7121,-0.9669
1138,14.0554,0.5416,-0.9668
1139,14.753,0.6384,-0.9687
1140,14.1966,-0.3373,-0.9638
1141,13.58,1.8378,-0.9644
1142,13.3016,1.7204,-0.9631
1143,12.9581,-2.6883,-0.9649
1144,13.1814,4.116,-0.9612
1145,15.0423,-1.3005,-0.9613
1146,16.3796,0.2657,-0.9655
1147,17.3292,3.6592,-0.9662
1148,17.5047,-9.8125,-0.9665
1149,17.785,8.9843,-0.9628
1150,19.3705,-4.9466,-0.9287
1151,20.3496,0.8729,-1.0169
1152,20.229,-0.5836,-1.0173
1153,18.2336,-0.2843,-1.0159
1154,17.5658,-1.0453,-1.0159
1155,17.8467,0.1431,-1.0172
1156,16.4909,-0.3074,-1.0143
1157,15.8731,0.0865,-1.0125
1158,15.4646,1.4056,-1.0124
1159,16.3573,2.0541,-1.013
1160,16.2551,-0.7469,-1.0139
1161,15.4301,-0.5263,-1.0146
1162,14.7278,2.2035,-1.0095
1163,14.0858,1.1188,-1.0145
1164,13.9038,-0.7528,-1.0154
1165,14.927,2.0513,-1.0143
1166,15.8894,-1.1448,-1.0138
1167,16.4075,1.0034,-1.0123
1168,16.7839,-1.694,-1.0155
1169,16.3241,0.0319,-1.0125
1170,15.4138,0.7607,-1.0134
1171,15.5926,-0.8377,-1.0132
1172,16.2351,1.1182,-1.0142
1173,17.2408,-1.1385,-1.0138
1174,16.4864,0.8762,-1.0152
1175,15.5402,-0.7202,-1.0111
1176,15.1571,0.4453,-1.0118
1177,15.1846,-10.4979,-1.01
1178,14.6237,2.7972,-1.0122
1179,13.8283,-0.8568,-1.0141
1180,14.8886,1.3711,-1.0134
1181,15.0931,3.3741,-1.0105
1182,14.4375,1.9715,-1.0116
1183,14.1482,-4.4061,-1.0085
1184,13.4133,15.6356,-1.01
1185,12.7664,-6.9763,-1.0084
1186,12.618,-1.1468,-1.0139
1187,12.4119,3.4754,-1.009
1188,12.0289,1.5491,-1.0162
1189,11.974,-0.1125,-1.0108
1190,11.9698,2.1396,-1.0095
1191,11.528,0.2498,-1.0126
1192,11.5464,-0.6496,-1.0129
1193,11.4164,3.0465,-1.0107
1194,11.3999,0.396,-1.0103
1195,12.0814,2.3098,-1.0135
1196,14.245,0.9311,-1.0132
1197,16.3835,-2.3377,-1.0152
1198,18.2628,0.9282,-1.0136
1199,18.8985,-1.4081,-1.014
1200,18.2044,-1.8365,-1.0153
1201,17.9408,-1.8591,-1.0152
1202,17.0788,-0.9208,-1.0146
1203,14.9003,-0.8989,-1.0157
1204,13.7858,-1.7387,-1.01
1205,14.1383,0.573,-1.0126
1206,13.5373,-0.2254,-1.0095
1207,13.2795,0.6701,-1.0118
1208,14.1017,-0.2813,-1.013
1209,14.4311,-0.0358,-1.0159
1210,14.196,0.7427,-1.0107
1211,13.7835,0.0535,-1.0098
1212,13.5558,-0.4031,-1.0123
1213,13.5256,1.3501,-1.0125
1214,14.5219,-0.935,-1.0092
1215,14.7224,-0.7343,-1.013
1216,15.0292,0.7655,-1.01
1217,16.5379,-0.1223,-1.0125
1218,16.7763,0.0613,-1.0146
1219,15.3482,-0.9152,-1.0151
1220,14.8995,0.2423,-1.0116
1221,14.1479,-0.1531,-1.0428
1222,13.3192,0.9448,-1.1095
1223,13.2177,0.5626,-1.1133
1224,13.2194,-0.4906,-1.1142
1225,13.9284,0.8378,-1.112
1226,14.8003,-0.4407,-1.116
1227,15.9467,-0.769,-1.1165
1228,16.5532,-0.4847,-1.1134
1229,15.6647,0.4229,-1.1182
1230,14.2941,-0.2035,-1.1138
1231,13.4329,-0.655,-1.1143
1232,12.9085,-0.3796,-1.1167
1233,13.0592,0.3372,-1.1124
1234,13.6422,-0.0841,-1.1141
1235,13.8186,1.225,-1.1159
1236,14.5847,2.2219,-1.1148
1237,14.8479,-0.0533,-1.1168
1238,15.013,-2.8949,-1.1149
1239,15.584,-1.8402,-1.114
1240,16.2332,0.09,-1.1167
1241,15.2115,0.5193,-1.1132
1242,14.6768,-1.4237,-1.1127
1243,14.5072,0.0918,-1.1125
1244,14.3223,-0.7986,-1.1133
1245,15.5454,-0.1706,-1.1121
1246,15.6023,0.1385,-1.1119
1247,15.1702,-1.0702,-1.1134
1248,15.17,0.1624,-1.1143
1249,15.0751,0.0869,-1.1101
1250,15.2748,1.4835,-1.1126
1251,15.3237,0.9233,-1.1063
1252,14.5329,-0.6569,-1.1092
1253,13.9546,-0.0797,-1.1087
1254,14.2084,-0.1526,-1.1116
1255,14.8033,-0.4109,-1.1053
1256,15.4181,0.7464,-1.1079
1257,15.578,0.6085,-1.1097
1258,14.9958,-0.7595,-1.1147
1259,14.2643,0.6679,-1.1136
1260,14.5159,0.0145,-1.1091
1261,15.2595,-0.5084,-1.1116
1262,14.9705,-1.1123,-1.1098
1263,14.7336,0.0488,-1.1111
1264,15.6375,0.41,-1.1637
1265,15.2587,-0.1318,-1.2416
1266,14.6698,-0.6139,-1.2464
1267,14.5816,2.8411,-1.2417
