8.76617	0.0390625	
8.74023	-0.0320435	
8.72498	1.06293	
8.70819	-0.0109863	
8.67767	0.0332642	
8.67004	0.0317383	
8.63495	-0.0149536	
8.63647	0	
8.60291	-0.0308228	
8.59985	0.0250244	
8.57239	0.0387573	
8.56171	-0.0753784	
8.54187	-0.0317383	
8.52661	-0.0314331	
8.51593	0.00518799	
8.49609	-0.0689697	
8.49457	-0.101013	
8.47015	-0.00305176	
8.47473	-0.149536	
8.45337	-0.130615	
8.45642	-0.0393677	
8.43506	0.027771	
8.43201	-0.093689	
8.4198	-0.124512	
8.41064	-0.122681	
8.40759	0.00610352	
8.38928	-0.19928	
8.39233	-0.477905	
8.37555	-0.167236	
8.38165	-0.0595093	
8.36029	-0.151672	
8.36487	-0.124207	
8.35114	-0.162964	
8.35266	-0.0622559	
8.34198	-0.22522	
8.33435	-0.303955	
8.3374	-0.194397	
8.32367	-0.10376	
8.3313	-0.171509	
8.31299	-0.227356	
8.32214	-0.167847	
8.30231	-0.258789	
8.31146	0.872498	
8.29468	-0.245361	
8.29926	-0.163574	
8.29315	-0.164795	
8.284	-0.247498	
8.28857	-0.205688	
8.27332	-0.0973511	
8.28094	-0.253601	
8.26416	-0.260315	
8.27637	-0.151978	
8.25958	-0.0946045	
8.26721	-0.22583	
8.25653	-0.19928	
8.26111	-0.210571	
8.25806	-0.197754	
8.25653	-0.108032	
8.26111	-0.221863	
8.2489	-0.166626	
8.26111	-0.123596	
8.24738	-0.173035	
8.26263	-0.175781	
8.25195	-0.138245	
8.27179	-0.226746	
8.27637	0.614929	
8.28857	-0.20874	
8.2962	-0.130615	
8.30536	-0.184021	
8.32214	-0.176697	
8.32672	-0.200195	
8.34808	-0.100098	
8.33588	-0.227966	
8.36182	0.0762939	
8.36792	-0.180054	
8.36487	-0.0973511	
8.35876	-0.18219	
8.36182	-0.192871	
8.36334	-0.114746	
8.36029	-0.0869751	
8.37708	-0.235596	
8.36487	-0.436096	
8.38165	-0.167542	
8.36182	-0.0619507	
8.36792	-0.164795	
8.35419	-0.132446	
8.39539	-0.10376	
8.36945	-0.0439453	
8.37097	-0.229797	
8.3725	-0.12146	
8.36182	-0.11322	
8.3786	0.0271606	
8.36487	-0.0704956	
8.38013	-0.00396729	
8.36639	-0.0408936	
8.37708	-0.125732	
8.36487	0.716248	
8.37402	-0.0949097	
8.36792	-0.0387573	
8.38165	-0.0875854	
8.39386	-0.0662231	
8.42133	-0.121155	
8.48083	-0.010376	
8.54034	-0.221863	
8.63342	-0.360718	
8.71887	-0.153809	
8.83942	-0.0494385	
8.91418	-0.159912	
8.99506	-0.115967	
9.03778	-0.132446	
9.08508	-0.0469971	
9.11407	-0.165405	
9.12933	-0.184021	
9.13696	-0.0976563	
9.12781	-0.0146484	
9.13239	-0.107422	
9.09729	-0.13092	
9.09119	-0.149536	
9.05304	-0.0195313	
9.04236	-0.175171	
9.01031	-0.21759	
