2.63367	0.0793457	
2.60773	-0.358887	
2.57263	0.114746	
2.55737	-0.350647	
2.67639	0.0769043	
2.63977	-0.249023	
2.62756	-0.0421143	
2.6413	-0.105591	
2.6062	-0.18219	
2.60925	0.038147	
2.6413	-0.291443	
2.65503	0.132751	
2.63062	-0.333557	
2.63519	0.141602	
2.61383	-0.298462	
2.6123	0.0708008	
2.61078	-0.175781	
2.58789	-0.06073	
2.59094	-0.0283813	
2.56653	-0.199585	
2.57721	0.101929	
2.55432	-0.293579	
2.56653	0.168152	
2.54822	-0.311279	
2.55127	0.149536	
2.53143	-0.246582	
2.52075	0.0540161	
2.54211	-0.110168	
2.51465	-0.090332	
2.52228	0.0323486	
2.56348	-0.214233	
2.56805	0.147095	
2.55585	-0.290222	
2.58179	0.187073	
2.57263	-0.279236	
2.59094	0.141296	
2.60162	-0.191345	
2.59247	0.0228882	
2.62146	-0.0473022	
2.60773	-0.12207	
2.63977	0.0906372	
2.62146	-0.236816	
2.64282	0.179749	
2.63062	-0.284424	
2.62451	0.192871	
2.57263	-0.249329	
2.67792	0.126038	
2.69012	-0.131226	
2.66418	-0.00762939	
2.6825	0.00976563	
2.66724	-0.148621	
2.6886	0.138245	
2.67334	-0.246582	
2.6886	0.207214	
2.67944	-0.269775	
2.68402	0.188293	
2.68402	-0.20752	
2.67639	0.0912476	
2.69165	-0.0817871	
2.67792	-0.0485229	
2.69623	0.0646973	
2.67944	-0.176697	
2.69623	0.176392	
2.68097	-0.255127	
2.69012	0.218811	
2.68555	-0.25177	
2.68402	0.175171	
2.68402	-0.166626	
2.67181	0.0543213	
2.68402	-0.0256348	
2.66571	-0.0878906	
2.68097	0.111389	
2.65503	-0.202026	
2.66724	0.206909	
2.6474	-0.256348	
2.6474	0.219421	
2.63977	-0.227356	
2.62909	0.14679	
2.62909	-0.112	
2.61383	0.012207	
2.62909	0.0302124	
2.60925	-0.129395	
2.63062	0.157776	
2.6123	-0.231018	
2.62756	0.22583	
2.61688	-0.250854	
2.62146	0.206909	
2.62451	-0.189209	
2.61536	0.107727	
2.62604	-0.0610352	
2.6062	-0.0357056	
2.61688	0.0820923	
2.59399	-0.16449	
2.60315	0.188904	
2.57721	-0.246277	
2.57721	0.221863	
2.56348	-0.24231	
2.55127	0.173645	
2.53906	-0.147705	
2.45209	0.0527954	
2.44446	-0.027771	
2.60315	-0.0662231	
2.5177	0.253906	
2.44904	-0.204163	
2.43835	0.195923	
2.45972	-0.26001	
2.45972	0.202026	
2.44141	-0.236206	
2.46582	-0.116882	
2.44904	-0.322876	
2.44293	0.288696	
2.44904	0.175476	
2.40631	-0.0308228	
2.49176	0.0921631	
2.38647	-0.323181	
2.57111	0.18219	
2.44293	-0.214844	
2.56653	0.217896	
2.5177	-0.166931	
2.52533	0.171814	
2.53754	-0.0183105	
2.52838	0.0283813	
2.53906	0.137329	
2.53906	-0.139771	
2.58484	0.136414	
2.57874	-0.302124	
2.60468	0.238953	
2.61993	-0.220947	
2.63977	0.20813	
2.6535	-0.12146	
2.65503	0.111694	
2.68402	0.0280762	
2.67181	-0.0564575	
2.69928	0.14679	
2.68555	-0.226135	
2.70691	0.185242	
2.69775	-0.253906	
2.70538	0.237122	
2.70691	-0.205994	
2.69928	0.185852	
2.70844	-0.0708008	
2.69165	0.0613403	
2.70996	0.0494385	
2.69012	-0.118408	
2.70538	0.157166	
2.68707	-0.238037	
2.69623	0.226746	
2.67792	-0.243225	
2.64893	0.229797	
2.65961	-0.255432	
2.66571	0.140381	
2.70538	0.244751	
2.66266	0.00640869	
2.66724	0.0863647	
2.6535	-0.158691	
2.68707	0.185242	
2.63367	-0.246582	
2.68707	0.238647	
2.66571	-0.230713	
2.65808	0.212097	
2.66266	-0.13855	
2.64282	0.113525	
2.65503	-0.00427246	
2.63062	-0.0476074	
2.64893	0.122681	
2.62604	-0.188904	
2.63824	0.212402	
2.62146	-0.249634	
2.63062	0.238037	
2.62756	-0.214844	
2.61536	0.189514	
2.62756	-0.103455	
2.61383	0.0646973	
2.63367	0.0344849	
2.61841	-0.0979614	
2.63824	0.160217	
2.62756	-0.218506	
2.65045	0.228577	
2.64587	-0.248413	
2.65808	0.228882	
2.63367	-0.192566	
2.59094	0.150757	
2.63824	-0.0576782	
2.6474	0.0192261	
2.6825	0.0775146	
2.71301	-0.134888	
2.71301	0.19104	
2.742	-0.23407	
2.64435	0.233765	
2.67792	-0.236816	
2.70081	0.21698	
2.72217	-0.154419	
2.73285	0.121765	
2.71759	-0.0180054	
2.70081	-0.0390625	
2.72064	0.110779	
2.70386	-0.174866	
2.72217	0.213928	
2.70996	-0.247803	
2.72217	0.24231	
2.71759	-0.223999	
2.71606	0.190735	
2.72217	-0.118408	
2.70691	0.0753784	
2.71912	0.0241089	
2.69623	-0.0823975	
2.70996	0.152893	
2.6825	-0.203857	
2.69012	0.233459	
2.67029	-0.247498	
2.66876	0.23407	
2.65961	-0.19928	
2.64587	0.163879	
2.65045	-0.071106	
2.62604	0.0283813	
2.63672	0.0692749	
2.61383	-0.126648	
2.62451	0.182495	
2.60925	-0.231323	
2.61993	0.246277	
2.6123	-0.239868	
2.61536	0.22522	
2.61688	-0.164185	
2.60925	0.126953	
2.61993	-0.0317383	
2.60162	-0.0280762	
2.61841	0.106812	
2.59705	-0.162048	
2.61078	0.209045	
2.59705	-0.238953	
2.52991	0.243225	
2.58331	-0.22644	
2.59399	0.200195	
2.63672	-0.124207	
2.57263	0.0772095	
2.50244	0.00305176	
2.57874	-0.0717163	
2.7359	0.158386	
2.59247	-0.198669	
2.61688	0.23407	
2.59094	-0.246277	
2.59247	0.239258	
2.58484	-0.210571	
2.57721	0.17334	
2.58179	-0.0866699	
2.565	0.0296021	
2.57568	0.0549316	
2.54974	-0.120544	
2.47803	0.169067	
2.4826	-0.224304	
2.5528	0.24353	
2.56653	-0.235596	
2.7298	0.242615	
2.59094	-0.177307	
2.58179	0.131836	
2.59247	-0.0460815	
2.58179	-0.0189209	
2.59857	0.0949097	
2.58179	-0.159302	
2.59552	0.20813	
2.58179	-0.236816	
2.59094	0.247192	
2.58331	-0.229492	
2.57721	0.20813	
2.57874	-0.143433	
2.56348	0.0866699	
2.57568	-0.00366211	
2.55737	-0.0650024	
2.57874	0.134888	
2.56653	-0.186768	
2.59247	0.224609	
2.59552	-0.233459	
2.61688	0.227966	
2.62146	-0.431824	
2.63672	0.177307	
2.67181	-0.0888062	
2.69012	0.175476	
2.69623	0.0323486	
2.69165	-0.00274658	
2.71606	0.211487	
2.70386	-0.193481	
2.71606	0.204773	
2.71606	-0.231934	
2.72369	0.247192	
2.72369	-0.176697	
2.69623	0.169678	
2.70844	-0.0445557	
2.67487	0.0439453	
2.71912	0.0939941	
2.70538	-0.139465	
2.70538	0.207214	
2.70081	-0.227356	
2.72369	0.238037	
2.7298	-0.243225	
2.72675	0.200806	
2.7359	-0.167236	
2.72675	0.0958252	
2.74353	-0.0268555	
2.72217	-0.0491333	
2.74658	0.117798	
2.72827	-0.173645	
2.74353	0.219727	
2.73285	-0.236206	
2.74353	0.23468	
2.72369	-0.208435	
2.72369	0.188293	
2.73438	-0.120239	
2.72064	0.0476074	
2.72217	0.0238037	
2.70386	-0.0891113	
2.72064	0.147705	
2.69165	-0.197144	
2.70233	0.231323	
2.68707	-0.235596	
2.6825	0.232239	
2.67639	-0.195313	
2.67029	0.154724	
2.67944	-0.0778198	
2.66113	0.0158691	
2.67792	0.0631714	
2.65961	-0.121765	
2.68097	0.186462	
2.66724	-0.213928	
2.66418	0.24231	
2.52075	-0.247803	
2.6413	0.215149	
2.66724	-0.171509	
2.65198	0.117188	
2.63824	-0.0415039	
2.62604	-0.0234985	
2.6474	0.102234	
2.62146	-0.154724	
2.54974	0.204468	
2.45209	-0.240173	
2.6535	0.25238	
2.63519	-0.217896	
2.58026	0.194397	
2.6001	-0.134277	
2.59399	0.0811768	
2.60315	0.00701904	
2.59094	-0.0610352	
2.60162	0.141907	
2.58331	-0.179749	
2.6001	0.232239	
2.59247	-0.233765	
2.59705	0.235901	
2.6001	-0.204163	
2.59857	0.169678	
2.60925	-0.0958252	
2.59552	0.0372314	
2.62146	0.0411987	
2.60162	-0.103149	
2.62756	0.169678	
2.6123	-0.205383	
2.63062	0.240784	
2.62756	-0.23407	
2.63367	0.223694	
2.63977	-0.178833	
2.63214	0.134277	
2.64435	-0.0540161	
2.62604	-0.00732422	
2.64282	0.0881958	
2.61841	-0.141602	
2.63672	0.200195	
2.61536	-0.227051	
2.62604	0.244141	
2.62299	-0.224609	
2.62756	0.206299	
2.6413	-0.146484	
2.63519	0.0933838	
2.66266	-0.00793457	
2.65198	-0.0494385	
2.68097	0.128479	
2.67334	-0.170288	
2.68707	0.225525	
2.68707	-0.238037	
2.70844	0.238037	
2.70691	-0.212402	
2.69928	0.180969	
2.70691	-0.108337	
2.67792	0.057373	
2.6947	0.03479	
2.67639	-0.0808716	
2.70386	0.165405	
2.70691	-0.209045	
2.70691	0.236816	
2.70233	-0.24292	
2.67639	0.236206	
2.69012	-0.19104	
2.66876	0.153809	
2.70081	-0.0808716	
2.67029	0.0137329	
2.68555	0.0735474	
2.66571	-0.123291	
2.67181	0.191345	
2.6535	-0.216675	
2.65808	0.242615	
2.63977	-0.236816	
2.63824	0.216064	
2.63367	-0.16449	
2.61688	0.108032	
2.62909	-0.0234985	
2.60925	-0.0341797	
2.6413	0.115356	
2.60315	-0.148621	
2.63214	0.212097	
2.62756	-0.213013	
2.64893	0.254517	
2.6413	-0.248108	
2.66113	0.19928	
2.67487	-0.144348	
2.67487	0.0726318	
2.72369	0.0402832	
2.6886	-0.0772095	
2.71606	0.140991	
2.70233	-0.186462	
2.72064	0.224609	
2.71301	-0.238647	
2.72369	0.241394	
2.72217	-0.209656	
2.71759	0.162964	
2.72522	-0.108948	
2.71301	0.0384521	
2.7298	0.0479126	
2.71606	-0.0961304	
2.7298	0.170898	
2.71301	-0.20874	
2.72827	0.234985	
2.71454	-0.24292	
2.71759	0.229492	
2.71606	-0.189514	
2.70538	0.153503	
2.71301	-0.0546265	
2.70081	0.0119019	
2.71606	0.0836182	
2.69928	-0.127258	
2.72217	0.184937	
2.70996	-0.227051	
2.72369	0.241394	
2.72827	-0.233765	
2.7359	0.230713	
2.74506	-0.157776	
2.74353	0.124207	
2.76031	-0.0357056	
2.75269	-0.0256348	
2.76947	0.0946045	
2.75726	-0.162354	
2.77557	0.204468	
2.76337	-0.227051	
2.77252	0.249329	
2.76489	-0.221863	
2.76337	0.20752	
2.76031	-0.145874	
2.74658	0.0857544	
2.75421	-0.0158691	
2.73285	-0.0527954	
2.74811	0.126953	
2.72827	-0.177307	
2.74353	0.222778	
2.73438	-0.236511	
2.74353	0.243835	
2.74048	-0.220032	
2.74353	0.186157	
2.74811	-0.124817	
2.742	0.0576782	
2.75574	0.0152588	
2.74048	-0.0836182	
2.75879	0.152893	
2.73895	-0.19043	
2.75574	0.237427	
2.74506	-0.239868	
2.75269	0.242004	
2.74963	-0.202637	
2.74963	0.168457	
2.75726	-0.0976563	
2.74658	0.0302124	
2.76337	0.0491333	
2.74658	-0.100403	
2.76642	0.179443	
2.74506	-0.202942	
2.75879	0.244446	
2.74811	-0.237122	
2.75421	0.230713	
2.75421	-0.18158	
2.74811	0.144348	
2.75574	-0.0601196	
2.73743	0.00793457	
2.75421	0.0790405	
2.73132	-0.130615	
2.74353	0.194092	
2.72369	-0.220032	
2.73285	0.249329	
2.71912	-0.22583	
2.71759	0.220032	
2.71759	-0.159302	
2.70996	0.121155	
2.72064	-0.0320435	
2.70691	-0.0283813	
2.72827	0.102539	
2.71912	-0.160522	
2.742	0.211182	
2.73285	-0.228882	
2.75269	0.246887	
2.75574	-0.217896	
2.76031	0.202026	
2.77405	-0.139465	
2.771	0.0799561	
2.78778	-0.000610352	
2.77405	-0.0604248	
2.79388	0.13855	
2.77863	-0.184326	
2.79541	0.230103	
2.78168	-0.232239	
